Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Area µm^2,Perimeter µm,shape2D_MeshSurfaceArea,shape2D_PixelSurface,shape2D_Perimeter,shape2D_PerimeterSurfaceRatio,shape2D_Sphericity,shape2D_SphericalDisproportion,shape2D_MajorAxisLength,shape2D_MinorAxisLength,shape2D_Elongation,shape2D_Flatness,shape_VoxelVolume,shape_MeshVolume,shape_SurfaceArea,shape_SurfaceVolumeRatio,shape_Sphericity,shape_Compactness1,shape_Compactness2,shape_SphericalDisproportion,shape_Maximum3DDiameter,shape_Maximum2DDiameterSlice,shape_Maximum2DDiameterColumn,shape_Maximum2DDiameterRow,shape_MajorAxisLength,shape_MinorAxisLength,shape_LeastAxisLength,shape_Elongation,firstorder_Energy,firstorder_TotalEnergy,firstorder_Entropy,firstorder_Minimum,firstorder_10Percentile,firstorder_90Percentile,firstorder_Maximum,firstorder_Mean,firstorder_Median,firstorder_InterquartileRange,firstorder_Range,firstorder_MeanAbsoluteDeviation,firstorder_RobustMeanAbsoluteDeviation,firstorder_RootMeanSquared,firstorder_Variance,firstorder_StandardDeviation,firstorder_Skewness,firstorder_Kurtosis,firstorder_Uniformity,glcm_Autocorrelation,glcm_JointAverage,glcm_ClusterProminence,glcm_ClusterShade,glcm_ClusterTendency,glcm_Contrast,glcm_Correlation,glcm_JointEnergy,glcm_JointEntropy,glcm_Idm,glcm_Idmn,glcm_Id,glcm_Idn,glcm_InverseVariance,glcm_MaximumProbability,glcm_SumSquares,glcm_DifferenceAverage,glcm_DifferenceEntropy,glcm_DifferenceVariance,glcm_SumAverage,glcm_SumEntropy,glcm_Imc1,glcm_Imc2,glrlm_ShortRunEmphasis,glrlm_LongRunEmphasis,glrlm_GrayLevelNonUniformity,glrlm_GrayLevelNonUniformityNormalized,glrlm_RunLengthNonUniformity,glrlm_RunLengthNonUniformityNormalized,glrlm_RunPercentage,glrlm_GrayLevelVariance,glrlm_RunVariance,glrlm_RunEntropy,glrlm_LowGrayLevelRunEmphasis,glrlm_HighGrayLevelRunEmphasis,glrlm_ShortRunLowGrayLevelEmphasis,glrlm_ShortRunHighGrayLevelEmphasis,glrlm_LongRunLowGrayLevelEmphasis,glrlm_LongRunHighGrayLevelEmphasis,glszm_SmallAreaEmphasis,glszm_LargeAreaEmphasis,glszm_GrayLevelNonUniformity,glszm_GrayLevelNonUniformityNormalized,glszm_SizeZoneNonUniformity,glszm_SizeZoneNonUniformityNormalized,glszm_ZonePercentage,glszm_GrayLevelVariance,glszm_ZoneVariance,glszm_ZoneEntropy,glszm_LowGrayLevelZoneEmphasis,glszm_HighGrayLevelZoneEmphasis,glszm_SmallAreaLowGrayLevelEmphasis,glszm_SmallAreaHighGrayLevelEmphasis,glszm_LargeAreaLowGrayLevelEmphasis,glszm_LargeAreaHighGrayLevelEmphasis,ngtdm_Coarseness,ngtdm_Contrast,ngtdm_Busyness,ngtdm_Complexity,ngtdm_Strength,gldm_SmallDependenceEmphasis,gldm_LargeDependenceEmphasis,gldm_GrayLevelNonUniformity,gldm_DependenceNonUniformity,gldm_DependenceNonUniformityNormalized,gldm_DependencePercentage,gldm_GrayLevelVariance,gldm_DependenceVariance,gldm_DependenceEntropy,gldm_LowGrayLevelEmphasis,gldm_HighGrayLevelEmphasis,gldm_SmallDependenceLowGrayLevelEmphasis,gldm_SmallDependenceHighGrayLevelEmphasis,gldm_LargeDependenceLowGrayLevelEmphasis,gldm_LargeDependenceHighGrayLevelEmphasis,Centroid_X,Centroid_Y
ytma10_010704_benign1_ccd.tif,559ce204-2f63-440e-a603-d9b05a06ab17,Annotation,,,Root object (Image),Polygon,337.55,375.46,52.5,34,210,210,68,0.3238,0.5707,1.7522,19.0035,14.278,0.7513,0.7513,210,210,68,0.3238,0.5707,0.2113,15.8622,1.7522,24.2074,24.2074,15,19,19.0035,14.278,14.278,0.7513,2955689,2955689,1.5496,84,97,139,159,117.5762,117,21,75,12.8864,9.285,118.6369,250.549,15.8287,0.2164,2.6676,0.3922,4.8947,2.1441,6.4345,0.1731,1.5209,0.3303,0.6432,0.2319,2.582,0.8364,0.9806,0.8366,0.9346,0.3253,0.4171,0.4628,0.3276,0.9235,0.2229,4.2882,2.2447,-0.2607,0,0.4609,13.8121,51.0268,0.3425,34.0872,0.2288,0.7095,0.6502,5.8665,3.9684,0.2721,6.651,0.0896,3.9035,4.0883,66.0537,0.1532,1312.1818,3.5455,0.3223,1.1818,0.1074,0.0524,1.0579,947.719,3.4594,0.2721,9,0.0119,2.237,337.2639,5894.4545,0.0475,0.0253,2.9208,1.7129,0.2333,0.054,38.981,82.3524,28.4095,0.1353,1,0.5071,4.4513,4.185,0.3059,5.4524,0.0119,0.4429,12.5314,182.7857,675.0905,750.9286
ytma10_010704_benign1_ccd.tif,29f9392c-4e31-4904-bd4e-a37c0a85b73f,Annotation,,,Root object (Image),Polygon,340.98,82.09,52.25,34,209,209,68,0.3254,0.568,1.7606,21.2852,12.6066,0.5923,0.5923,209,209,68,0.3254,0.568,0.2103,15.7115,1.7606,24.6982,24.6982,13,21,21.2852,12.6066,12.6066,0.5923,2803967,2803967,1.078,75,102,128,151,115.2488,116,10,76,8.0156,4.5861,115.8279,133.8233,11.5682,-0.6799,5.1509,0.5918,4.2776,2.0378,2.4357,0.0218,0.6915,0.1926,0.5644,0.4953,1.6973,0.9037,0.9887,0.9037,0.9615,0.1926,0.6919,0.221,0.1926,0.7068,0.1555,4.0757,1.5047,-0.2659,0,0.4293,39.1489,37.5532,0.3995,17.617,0.1874,0.4498,0.4727,19.3748,3.8602,0.2558,6.2021,0.0646,3.5703,10.5906,162.5106,0.2577,3115.125,3.5,0.4375,1.25,0.1562,0.0383,0.6875,2432.6094,3,0.2335,8.25,0.0229,3.1911,800.73,12538,0.0638,0.0085,1.619,1.2101,0.3251,0.0469,51.8421,123.689,47.0766,0.2252,1,0.2588,5.3545,3.1994,0.2868,4.6507,0.0095,0.353,15.2557,207.7895,681.9641,164.1746
ytma10_010704_benign1_ccd.tif,9e978618-1620-4c29-bf95-9d68d63ec8a2,Annotation,,,Root object (Image),Polygon,360.08,111.2,52.25,35,209,209,70,0.3349,0.536,1.8657,20.7649,12.9146,0.6219,0.6219,209,209,70,0.3349,0.536,0.2013,14.4029,1.8657,24.7588,24.7588,17,18,20.7649,12.9146,12.9146,0.6219,2470580,2470580,1.6039,77,86,133,162,107.1388,103,28,85,15.4459,11.6227,108.7242,342.2439,18.4998,0.6068,2.6898,0.3605,3.4629,1.7367,11.8001,2.0452,2.0344,0.248,0.7827,0.2459,2.4661,0.8792,0.9855,0.8795,0.9516,0.2381,0.3674,0.5706,0.2427,0.8162,0.1891,3.4735,2.2041,-0.4017,0,0.2808,20.1217,35.5391,0.309,18.1652,0.158,0.5502,0.7678,6.9101,4.3176,0.4033,5.2696,0.0592,2.114,12.6903,57.9826,0.1757,2525.1667,1.6667,0.2778,1,0.1667,0.0287,0.9167,1311.8056,2.585,0.2975,7.1667,0.0424,0.7946,1583.3021,6826.1667,0.0683,0.0227,3.4075,1.3412,0.4219,0.0381,45.6316,75.3445,34.7129,0.1661,1,0.6283,3.599,4.0134,0.5394,3.8134,0.0148,0.2008,28.4237,134.3971,720.1507,222.4043
ytma10_010704_benign1_ccd.tif,c21cdba9-36d0-4835-9ba7-df0045566ba6,Annotation,,,Root object (Image),Polygon,210.95,172.91,52.25,35,209,209,70,0.3349,0.536,1.8657,22.5361,12.262,0.5441,0.5441,209,209,70,0.3349,0.536,0.2013,14.4029,1.8657,25.5539,25.5539,22,13,22.5361,12.262,12.262,0.5441,4578728,4578728,1.3609,118,129,166,177,147.311,148,24,59,12.2844,9.7538,148.0128,207.2573,14.3964,-0.0088,2.0244,0.4374,6.1041,2.4159,4.2672,0.1143,1.3282,0.2577,0.675,0.2757,2.3203,0.8712,0.9848,0.8712,0.9485,0.2577,0.4005,0.3965,0.2577,0.8232,0.1913,4.8318,2.0626,-0.3161,0,0.4498,21.6529,45.9917,0.3801,25.1983,0.2083,0.5789,0.5271,9.719,4.1314,0.2492,6.4711,0.1137,3.132,4.4234,132.9421,0.2329,1415,3,0.2727,1.5455,0.1405,0.0526,0.9752,1054,3.2776,0.3018,7.4545,0.0325,2.6516,274.3087,8654.5455,0.0498,0.0162,2.2012,1.5137,0.2508,0.0521,44.8373,91.4115,30.5311,0.1461,1,0.3873,4.8877,4.0591,0.2229,6.2488,0.0119,0.3906,8.9469,278.2775,421.9019,345.811
ytma10_010704_benign1_ccd.tif,1b50f55d-7d97-4077-93d4-9dd4a0b4d83c,Annotation,,,Root object (Image),Polygon,434.04,180.07,52.25,36,209,209,72,0.3445,0.5066,1.9738,21.7474,12.4796,0.5738,0.5738,209,209,72,0.3445,0.5066,0.193,13.2357,1.9738,25.4951,25.4951,17,19,21.7474,12.4796,12.4796,0.5738,1515961,1515961,1.1898,65,71,101,110,84.4928,83,17,45,8.949,7.2549,85.1669,114.3648,10.6941,0.3279,2.1641,0.5264,3.6924,1.8735,2.9303,-0.0965,0.9533,0.2237,0.6199,0.3717,2.0022,0.8881,0.9776,0.8881,0.9441,0.2237,0.5779,0.2943,0.2237,0.7669,0.1737,3.747,1.7785,-0.282,0,0.3053,20.1062,45.0531,0.3987,16.6283,0.1472,0.5407,0.4574,6.4227,4.0368,0.367,4.6726,0.0783,2.0455,7.1563,76.3894,0.4072,2743.125,3.75,0.4688,1.75,0.2188,0.0383,0.7344,2060.6094,2.4056,0.3507,6.375,0.0458,3.66,758.2361,10887.125,0.0535,0.0226,3.9576,0.6229,0.1262,0.0462,46.7608,110.0144,34.933,0.1671,1,0.3044,3.4782,3.6646,0.3812,3.9856,0.0132,0.281,17.8198,173.8804,868.0885,360.1364
ytma10_010704_benign1_ccd.tif,e19b2137-a0ed-444e-bd94-ed02a514c86a,Annotation,,,Root object (Image),Polygon,320.5,240.71,52.25,33,209,209,66,0.3158,0.6029,1.6586,16.9439,15.8133,0.9333,0.9333,209,209,66,0.3158,0.6029,0.2199,17.1836,1.6586,23.3452,23.3452,17,16,16.9439,15.8133,15.8133,0.9333,1148075,1148075,1.2328,52,57,101,126,72.1962,65,19,74,13.2944,9.2298,74.116,280.8945,16.7599,1.323,3.8344,0.5253,1.9868,1.3243,7.6943,2.3618,1.2319,0.2999,0.6085,0.4686,1.8442,0.8738,0.9831,0.8765,0.9493,0.2256,0.6711,0.3829,0.2602,0.8945,0.2321,2.6486,1.5297,-0.2424,0,0.6236,31.2069,39.7931,0.343,43.0517,0.3711,0.555,0.6305,18.2221,3.2419,0.3886,4.9828,0.1304,3.9187,29.1037,43.3793,0.4764,2002.4545,4.0909,0.3719,3,0.2727,0.0526,0.6942,1641.4545,2.6635,0.2083,8.6364,0.0442,5.5551,1912.3144,2431.7273,0.0639,0.0187,3.8112,1.4286,0.4968,0.0694,49.3828,109.7847,51.8612,0.2481,1,0.5036,7.1017,2.9125,0.751,2.5502,0.0211,0.4886,46.8541,63.4115,641.0072,481.4234
ytma10_010704_benign1_ccd.tif,709ade2d-7b53-49e7-aa0b-59c69e34cfc8,Annotation,,,Root object (Image),Polygon,124.81,43.82,52,34,208,208,68,0.3269,0.5653,1.7691,20.5196,13.2272,0.6446,0.6446,208,208,68,0.3269,0.5653,0.2093,15.5615,1.7691,24.0832,24.0832,16,18,20.5196,13.2272,13.2272,0.6446,3107123,3107123,1.868,83,94,152,173,120.4567,120,32,90,17.4078,14.2905,122.2215,428.2674,20.6946,0.2542,2.1832,0.293,5.3997,2.2112,13.4628,0.4357,2.506,0.4652,0.6868,0.1518,3.0905,0.8011,0.9737,0.8045,0.92,0.3631,0.2754,0.7428,0.4091,1.102,0.2979,4.4225,2.5677,-0.2739,0,0.4869,10.3313,45.319,0.278,40.6564,0.2494,0.7837,0.923,3.8178,3.9187,0.2566,8.0123,0.0724,5.1835,3.7911,55.9877,0.6072,538.3158,9.8421,0.518,7,0.3684,0.0913,0.6704,418.4709,2.3943,0.1319,13.1053,0.0406,9.3371,183.8242,2531.1579,0.0542,0.0492,3.632,1.719,0.2314,0.1008,34.2692,60.9423,27.5385,0.1324,1,0.8387,4.6505,4.4796,0.3337,6.2981,0.0152,1.201,14.0673,161.0673,249.6202,87.6394
ytma10_010704_benign1_ccd.tif,d16fcc0f-43af-46a3-a3f9-aac83356aa1a,Annotation,,,Root object (Image),Polygon,129.43,63.88,51.5,38,206,206,76,0.3689,0.4482,2.2313,21.7156,12.8316,0.5909,0.5909,206,206,76,0.3689,0.4482,0.1754,10.9332,2.2313,26.9072,26.9072,18,20,21.7156,12.8316,12.8316,0.5909,2329012,2329012,1.7653,70,80,133,179,104,98,35,109,18.4951,13.8707,106.3291,489.8835,22.1333,0.81,3.2382,0.3523,6.9076,2.5482,15.349,2.6153,2.223,0.5666,0.5938,0.2081,2.962,0.7832,0.9854,0.7875,0.9368,0.3883,0.4035,0.6974,0.4552,1.1712,0.3594,5.0965,2.4144,-0.2099,0,0.5907,9.8462,52.1538,0.2866,60.9011,0.3346,0.8835,1.0165,4.7217,3.8147,0.1759,10.0495,0.0875,7.0992,2.1857,57.9231,0.4668,531.9091,5.7273,0.2603,4.8182,0.219,0.1068,1.6054,444.2314,3.7499,0.1665,14.5,0.0356,9.1853,123.4381,2616.9091,0.0482,0.0204,1.339,5.4662,0.6892,0.1044,32.2039,72.5825,25.0777,0.1217,1,0.8166,5.2244,4.1971,0.1998,7.8932,0.0131,1.4955,7.2139,179.7767,258.8641,127.7621
ytma10_010704_benign1_ccd.tif,8f54c4b1-e8fb-4f4e-99c4-142e09ae60d0,Annotation,,,Root object (Image),Polygon,314.94,108.36,51.5,34,206,206,68,0.3301,0.5598,1.7862,19.3911,13.7715,0.7102,0.7102,206,206,68,0.3301,0.5598,0.2073,15.2637,1.7862,24.0416,24.0416,17,17,19.3911,13.7715,13.7715,0.7102,1291677,1291677,1.458,51,57,106,126,76.7913,69,31,75,16.7835,13.2565,79.1851,373.3788,19.323,0.7192,2.2873,0.4171,2.5855,1.5013,9.2844,2.4519,1.7039,0.3782,0.6367,0.3229,2.3286,0.8464,0.9788,0.8504,0.9382,0.2672,0.537,0.5205,0.319,1.0057,0.2765,3.0027,1.9253,-0.2465,0,0.5749,20.3308,45.3759,0.3412,41.1353,0.3093,0.6456,0.6142,10.7348,3.5458,0.3634,5.2707,0.1135,3.8122,17.4364,37.4286,0.4327,944.8235,8.1765,0.481,3.8235,0.2249,0.0825,0.4429,797.9862,2.9398,0.1932,7.7647,0.0512,3.8585,838.201,1434.3529,0.0546,0.0288,5.6171,1.7539,0.3674,0.0826,44.3883,85.9126,32.5437,0.158,1,0.6162,6.8579,3.7458,0.6519,3.2136,0.022,0.5566,37.7837,81.6214,629.8787,216.7184
ytma10_010704_benign1_ccd.tif,08e33d04-f798-4b2f-83a1-31a5f1df00d3,Annotation,,,Root object (Image),Polygon,377.97,152.55,51.5,35,206,206,70,0.3398,0.5283,1.8929,23.4168,11.4946,0.4909,0.4909,206,206,70,0.3398,0.5283,0.1984,13.9924,1.8929,25.0599,25.0599,12,22,23.4168,11.4946,11.4946,0.4909,2651002,2651002,1.2666,86,96,131,153,112.6408,111,17,67,10.6199,7.4058,113.4414,180.9972,13.4535,0.4958,3.0398,0.5067,4.0516,1.9674,3.3866,-0.0069,0.9631,0.2391,0.6022,0.377,2.0521,0.8804,0.9859,0.8804,0.9522,0.2391,0.5897,0.3006,0.2391,0.7936,0.1819,3.9348,1.813,-0.2647,0,0.3956,23.1795,42.1795,0.3605,21.3077,0.1821,0.568,0.5562,10.7795,4.0979,0.3327,5.4188,0.0991,2.7555,7.1335,93.0256,0.1758,2027,4.2,0.42,1.4,0.14,0.0485,0.84,1602.64,2.9219,0.2979,7.6,0.0157,2.2727,545.4757,8116,0.0559,0.0133,2.0659,1.4811,0.3005,0.0491,46.2816,104.3786,32.4272,0.1574,1,0.3394,4.848,3.7424,0.3427,4.4175,0.0127,0.3414,15.5619,181.7282,755.9418,305.0922
ytma10_010704_benign1_ccd.tif,77760b8a-e5a2-464b-a553-8536c8e81b09,Annotation,,,Root object (Image),Polygon,335.09,199.55,51.5,36,206,206,72,0.3495,0.4994,2.0026,23.2966,11.4585,0.4919,0.4919,206,206,72,0.3495,0.4994,0.1902,12.8585,2.0026,25.807,25.807,21,15,23.2966,11.4585,11.4585,0.4919,3112190,3112190,1.7298,90,98,147,171,121.4369,120,32,81,16.0145,12.7385,122.9135,360.7994,18.9947,0.3673,2.2353,0.3389,5.542,2.2676,10.2469,0.4034,1.9967,0.397,0.6683,0.1872,2.8744,0.8194,0.9772,0.8214,0.9276,0.3411,0.3455,0.5984,0.3672,1.0252,0.2622,4.5352,2.4448,-0.2686,0,0.418,11.2848,45.8609,0.3037,32.3775,0.2144,0.733,0.7993,3.8402,3.8749,0.2451,7.7815,0.0658,4.3713,3.2506,61.5762,0.1669,1732.75,2.75,0.3438,1,0.125,0.0388,1.6094,1069.6875,3,0.3264,9.875,0.0119,2.6468,380.6259,10033.625,0.0489,0.0367,3.1644,1.735,0.2248,0.0522,35.0291,69.8155,36.8738,0.179,1,0.6613,3.2108,4.0792,0.2856,6.2961,0.011,0.4873,11.0091,180.9466,670.1796,399.1068
ytma10_010704_benign1_ccd.tif,778cbea6-df1a-42f8-b3be-9ab0429c41c9,Annotation,,,Root object (Image),Polygon,339.82,229.17,51.5,38,206,206,76,0.3689,0.4482,2.2313,25.9402,10.3323,0.3983,0.3983,206,206,76,0.3689,0.4482,0.1754,10.9332,2.2313,27.7849,27.7849,24,14,25.9402,10.3323,10.3323,0.3983,1767412,1767412,1.6923,62,68,119,144,90.6796,86,23,82,15.2838,11.0739,92.6265,356.8779,18.8912,0.7546,2.8578,0.358,4.5075,2.0252,11.5434,1.0787,1.9661,0.3424,0.7033,0.2304,2.6747,0.8386,0.9801,0.8397,0.9353,0.3117,0.4147,0.5771,0.3261,0.9569,0.2361,4.0505,2.3104,-0.3278,0,0.5064,15.7887,44.8873,0.3161,36.0563,0.2539,0.6893,0.737,7.3706,3.8155,0.2471,7.3803,0.069,4.8202,6.6075,61.4085,0.3921,1674.2222,4.3333,0.4815,1.8889,0.2099,0.0437,1.1111,1150.321,2.4194,0.1929,12.2222,0.0246,6.2722,541.7832,7218.7778,0.0619,0.0294,2.8331,1.3685,0.2957,0.0636,39.6214,73.7379,30.2621,0.1469,1,0.6576,5.3477,3.8544,0.3651,5.199,0.0121,0.6205,18.3061,140.6165,679.6359,458.3301
ytma10_010704_benign1_ccd.tif,b3eb1233-9d3b-4135-84d2-1eddf8f3ec3f,Annotation,,,Root object (Image),Polygon,94.58,160.57,51.25,32,205,205,64,0.3122,0.6289,1.59,17.1869,15.274,0.8887,0.8887,205,205,64,0.3122,0.6289,0.2259,18.1309,1.59,22.6274,22.6274,16,16,17.1869,15.274,15.274,0.8887,2315017,2315017,1.2613,80,91,122,147,105.5268,105,17,67,10.1453,7.4047,106.2674,156.8542,12.5241,0.4549,3.0564,0.4623,2.9987,1.6718,2.3835,-0.0008,1.0477,0.2332,0.6359,0.3206,2.0491,0.8899,0.9772,0.8906,0.9449,0.2129,0.4663,0.3202,0.2224,0.791,0.1837,3.3437,1.7896,-0.3025,0,0.3486,26.9038,40.6731,0.3911,16.25,0.1562,0.5073,0.4703,11.3621,4.0448,0.4068,4.3558,0.0823,2.1984,14.7126,77.6346,0.1989,1530.375,3.75,0.4688,1.25,0.1562,0.039,0.5,873.7344,2.75,0.2569,6.75,0.0221,1.7894,854.1285,4269.25,0.0557,0.026,4.7698,0.653,0.1404,0.0421,48.9024,94.7659,35.0488,0.171,1,0.3449,4.4363,3.7654,0.4996,3.3268,0.0143,0.2227,26.486,141.278,189.1683,321.139
ytma10_010704_benign1_ccd.tif,dfb04fac-2b19-4e4e-aaa9-87c2f2ecfc8e,Annotation,,,Root object (Image),Polygon,290.74,204.94,51,33,204,204,66,0.3235,0.5885,1.6992,18.9979,13.736,0.723,0.723,204,204,66,0.3235,0.5885,0.2147,16.3712,1.6992,23.3452,23.3452,17,16,18.9979,13.736,13.736,0.723,3267984,3267984,1.5475,87,104,145,163,125.6569,126,17,76,11.6342,7.6871,126.5683,229.8823,15.1619,-0.1996,3.1057,0.3905,6.3718,2.4607,6.574,-0.4476,1.5732,0.3053,0.675,0.2293,2.5506,0.8474,0.982,0.8474,0.9389,0.3053,0.327,0.4696,0.3053,0.8877,0.2121,4.9213,2.2453,-0.2944,0,0.3626,14.5496,44.9695,0.3433,23.7328,0.1812,0.6422,0.6453,4.8495,4.1275,0.2107,7.8244,0.0571,3.6741,3.1304,93.8779,0.267,1616.6667,3.4444,0.3827,1.2222,0.1358,0.0441,1.2099,1102.8889,2.9477,0.2137,10.8889,0.0175,4.2514,277.9128,11492.2222,0.0518,0.0234,2.1162,1.5592,0.2468,0.0523,39.8824,79.6667,31.1765,0.1528,1,0.504,3.6467,4.0798,0.2212,6.902,0.0087,0.53,9.0374,249.4216,581.4755,409.8824
ytma10_010704_benign1_ccd.tif,865161e8-40da-44e6-9e08-99ef3ef75065,Annotation,,,Root object (Image),Polygon,39.66,251.63,51,33,204,204,66,0.3235,0.5885,1.6992,18.2004,14.3448,0.7882,0.7882,204,204,66,0.3235,0.5885,0.2147,16.3712,1.6992,23.3452,23.3452,17,16,18.2004,14.3448,14.3448,0.7882,2412813,2412813,1.4768,76,84,130,149,107.4461,107,25,73,13.9886,10.7166,108.7544,282.8549,16.8183,0.1263,2.2267,0.3811,3.4111,1.7612,4.7131,0.3509,1.5249,0.2877,0.6826,0.2406,2.395,0.8594,0.9715,0.8598,0.9297,0.2775,0.3514,0.4531,0.2822,0.8768,0.208,3.5224,2.0925,-0.3205,0,0.4462,18.5161,47.0161,0.3792,25.5806,0.2063,0.6078,0.4948,7.6899,3.816,0.3266,5.3065,0.0891,3.122,10.9727,55.5,0.2914,1881,4.75,0.5938,1.25,0.1562,0.0392,0.4844,1230.75,2.75,0.2396,7.375,0.0324,2.622,908.1562,6042.375,0.0568,0.0425,6.9594,0.666,0.1331,0.0532,43.2549,77.7353,32.0196,0.157,1,0.4885,4.7419,3.9345,0.4792,3.8676,0.0147,0.3395,25.6172,126.0931,79.3186,503.2598
ytma10_010704_benign1_ccd.tif,22b1e5f0-f2e0-42da-95a0-b662fbcf820f,Annotation,,,Root object (Image),Polygon,280.64,185.01,50.5,33,202,202,66,0.3267,0.5827,1.716,18.1693,14.2556,0.7846,0.7846,202,202,66,0.3267,0.5827,0.2125,16.0518,1.716,23.3452,23.3452,16,17,18.1693,14.2556,14.2556,0.7846,1982443,1982443,1.2169,81,85,118,150,98.0644,93,16,69,11.1429,7.5014,99.066,197.4563,14.0519,1.3252,4.3273,0.506,1.9658,1.3315,4.5774,1.5278,1.0344,0.263,0.5946,0.4312,1.8489,0.8816,0.9849,0.8831,0.9525,0.2219,0.6329,0.3243,0.2411,0.8418,0.2049,2.663,1.5671,-0.2479,0,0.5477,29.8545,41.4364,0.3767,31.9273,0.2902,0.5446,0.5363,16.3656,3.403,0.4004,4.5727,0.1169,3.3486,27.0759,42.7091,0.441,1983,4.2,0.42,2.2,0.22,0.0495,0.61,1574.96,2.8464,0.2229,7.9,0.0444,4.6583,1801.809,2732,0.0629,0.0155,3.5506,1.529,0.4952,0.0618,49.1584,102.2079,46.3366,0.2294,1,0.4128,6.0676,3.0291,0.7295,2.4455,0.0199,0.3961,44.6674,68.7624,561.2871,370.0297
ytma10_010704_benign1_ccd.tif,84cfcaf3-9f10-4d48-8a3f-21c9e7e7e73f,Annotation,,,Root object (Image),Polygon,41.18,227.31,50.5,32,202,202,64,0.3168,0.6197,1.6136,19.7094,13.1063,0.665,0.665,202,202,64,0.3168,0.6197,0.2226,17.6042,1.6136,23.0217,23.0217,19,13,19.7094,13.1063,13.1063,0.665,2239256,2239256,1.3087,84,93,122,147,104.6238,102,12,63,8.7387,5.3415,105.2873,139.2941,11.8023,1.2119,4.6085,0.4415,2.9588,1.6639,2.7884,0.2681,1.0626,0.3018,0.5576,0.2635,2.2313,0.8491,0.9698,0.8491,0.9246,0.3018,0.3951,0.3411,0.3018,0.8835,0.2107,3.3278,1.9295,-0.2105,0,0.437,16.0923,51.1846,0.3937,26.7538,0.2058,0.6436,0.4633,6.4346,3.9529,0.463,3.9,0.1461,2.1599,8.5573,48.8308,0.2863,1871,2.75,0.3438,1.25,0.1562,0.0396,0.6094,1233.4375,2.75,0.3854,5.125,0.0387,2.3904,901.9028,5873.5,0.041,0.0369,7.2879,0.9032,0.1122,0.0536,40.802,89.1782,28.4455,0.1408,1,0.373,4.3252,4.0265,0.5168,3.3069,0.0194,0.2688,22.1227,120.0297,82.3564,454.6188
ytma10_010704_benign1_ccd.tif,747f5fe5-3883-4839-b5b3-98cdf39915c3,Annotation,,,Root object (Image),Polygon,393.62,245.38,50.5,34,202,202,68,0.3366,0.549,1.8216,21.0056,12.3521,0.588,0.588,202,202,68,0.3366,0.549,0.2032,14.6767,1.8216,24.0832,24.0832,16,18,21.0056,12.3521,12.3521,0.588,2976905,2976905,1.6312,91,98,145,160,120.0545,117,32,69,15.4851,12.3817,121.3967,324.0812,18.0023,0.3224,1.9851,0.3701,5.3113,2.2245,8.2709,0.4139,1.7626,0.3113,0.6998,0.228,2.6409,0.8477,0.9818,0.848,0.939,0.301,0.405,0.5185,0.3058,0.9076,0.2178,4.449,2.3168,-0.3108,0,0.4296,15.9248,41.2857,0.3104,27.9624,0.2102,0.6584,0.7701,6.6978,4.1144,0.256,7.4211,0.0701,4.2786,4.3742,83.5789,0.0619,1549.7778,2.5556,0.284,1.2222,0.1358,0.0446,1.284,1046.0247,2.9477,0.3079,9,0.0086,0.7135,365.5069,8071.4444,0.0579,0.0263,2.567,1.4872,0.2665,0.0479,40.3168,74.7624,28.5347,0.1413,1,0.571,4.1979,4.2138,0.2872,5.9158,0.0108,0.4001,11.8962,205.4109,787.2426,490.7624
ytma10_010704_benign1_ccd.tif,f605130b-dea7-4b92-ae73-4cca7f8d0f2b,Annotation,,,Root object (Image),Polygon,15.26,323.38,50.5,39,202,202,78,0.3861,0.4172,2.3968,25.9325,11.0153,0.4248,0.4248,202,202,78,0.3861,0.4172,0.1654,9.7246,2.3968,27.7849,27.7849,14,24,25.9325,11.0153,11.0153,0.4248,2442775,2442775,1.6849,77,85,136,159,108.1634,107,31,82,16.5523,12.5819,109.9679,393.6317,19.8402,0.4982,2.3203,0.3375,3.4378,1.7343,11.348,2.045,2.1008,0.3804,0.6934,0.2145,2.6934,0.8266,0.9781,0.8284,0.9304,0.328,0.3734,0.6203,0.3524,1.0074,0.2562,3.4685,2.2769,-0.2887,0,0.5549,17.2676,45.0423,0.3172,41.8873,0.295,0.703,0.726,9.1732,3.7501,0.3196,6.1268,0.1118,4.1971,12.4576,44.1972,0.3057,916.4615,4.3846,0.3373,1.9231,0.1479,0.0644,0.7692,675.0178,3.3927,0.1859,9.7692,0.0254,4.0145,610.0166,2373,0.0597,0.035,4.2835,1.6228,0.3223,0.0731,38.2079,68.1683,28.5644,0.1414,1,0.717,5.9095,4.056,0.5211,4.1634,0.0181,0.5892,27.1824,94.8366,30.5198,646.7574
